route_name,route_link,busname,bustype,departing_time,duration,reaching_time,star_rating,price,seats_available
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sri KVR Travels,AC Seater/Sleeper,23:10,07h 15m,06:25,3.3,560.0,20
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Morning Star Travels,AC Sleeper,01:30,05h 20m,06:50,3.7,990.0,25
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Orange Tours And Travels,AC Sleeper,00:45,06h 15m,07:00,2.7,900.0,25
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,V Kaveri Travels,AC Sleeper,23:51,06h 49m,06:40,3.9,950.0,25
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sri Venkata Padmavathi Travels,AC Seater/Sleeper,23:20,07h 00m,06:20,2.2,490.0,28
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Yolo Bus,AC Seater/Sleeper,14:30,06h 10m,20:40,2.8,350.0,30
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sai Dasari Travels,AC Sleeper,23:07,07h 08m,06:15,3.7,750.0,24
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Mahi Trans Solutions,AC Sleeper,23:59,06h 01m,06:00,2.7,2499.0,30
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Orange Tours And Travels,AC Sleeper,23:30,06h 30m,06:00,3.2,700.0,22
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Orange Tours And Travels,AC Seater/Sleeper,00:30,06h 30m,07:00,4.3,600.0,35
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Morning Star Travels,AC Sleeper,22:30,07h 30m,06:00,2.3,600.0,30
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Morning Star Travels,AC Sleeper,23:50,06h 25m,06:15,4.1,790.0,24
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sri KVR Travels,AC Seater/Sleeper,23:55,06h 30m,06:25,3.5,499.0,18
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Prasanna Travels,AC Seater/Sleeper,23:15,06h 10m,05:25,2.4,500.0,30
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sai Dasari Travels,AC Seater/Sleeper,22:59,07h 11m,06:10,3.3,500.0,14
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,LVP Travels,AC Seater/Sleeper,23:50,07h 25m,07:15,3.1,585.0,30
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Morning Star Travels,Non-AC Sleeper,23:30,06h 10m,05:40,4.0,550.0,24
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Komali Travels,AC Seater/Sleeper,23:59,07h 11m,07:10,2.4,560.0,30
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vikram Travels,AC Sleeper,14:45,05h 05m,19:50,2.4,869.0,19
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Morning Star Travels,AC Sleeper,15:30,07h 35m,23:05,2.2,800.0,28
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Komali Travels,AC Seater/Sleeper,00:29,06h 31m,07:00,3.0,500.0,28
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,YNR Travels,AC Sleeper,23:20,06h 30m,05:50,2.6,3800.0,32
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,LVR Travels,AC Seater/Sleeper,23:30,06h 55m,06:25,2.6,504.0,30
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sai Sri Krishna Travels,AC Seater/Sleeper,00:25,06h 05m,06:30,2.6,680.0,33
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Mayuri Travels,AC Sleeper,23:55,06h 55m,06:50,1.8,780.0,31
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Morning Star Travels,AC Sleeper,23:35,06h 05m,05:40,2.4,600.0,25
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Mayuri Travels,AC Seater/Sleeper,23:55,05h 05m,05:00,2.6,500.0,32
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Chandu Travels,AC Seater/Sleeper,23:45,06h 10m,05:55,2.3,580.0,29
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Orange Tours and Travels Grand,AC Sleeper,15:20,06h 10m,21:30,1.7,1200.0,24
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Ramana Tours And Travels,AC Seater/Sleeper,01:00,06h 10m,07:10,2.8,580.0,19
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,KKaveri Travels,AC Seater/Sleeper,23:25,06h 25m,05:50,1.4,600.0,27
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,LVP Travels,AC Seater/Sleeper,23:55,06h 05m,06:00,2.8,585.0,28
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sri Atluri Travels,AC Seater/Sleeper,23:45,06h 05m,05:50,4.2,500.0,25
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Navayuga Travels,Non-AC Seater/Sleeper,00:25,06h 16m,06:41,4.2,555.0,30
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sai RK Travels,AC Seater/Sleeper,23:30,06h 22m,05:52,4.0,499.0,23
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sri Atluri Travels,Non-AC Seater/Sleeper,23:48,06h 17m,06:05,4.0,610.0,31
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Morning Star Travels,AC Sleeper,23:40,07h 25m,07:05,2.1,600.0,13
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,VAHINI Travels,AC Seater/Sleeper,23:50,06h 37m,06:27,3.9,610.0,23
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sree Gowtham Travels,AC Sleeper,23:02,05h 19m,04:21,3.9,800.0,21
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sri Sai Anjana Tours and Travels,AC Seater/Sleeper,23:59,06h 43m,06:42,3.9,610.0,31
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,LVR Travels,AC Seater/Sleeper,23:55,06h 40m,06:35,3.9,449.0,27
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Padma Travels,AC Seater/Sleeper,23:30,07h 05m,06:35,3.2,499.0,24
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Mahi Trans Solutions,AC Seater/Sleeper,23:59,06h 41m,06:40,3.6,1529.0,36
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,SREE KARA TRAVELS,AC Seater/Sleeper,23:59,06h 21m,06:20,3.6,549.0,34
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sri KVR Travels,AC Seater/Sleeper,00:12,06h 38m,06:50,3.6,900.0,9
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sri KVR Travels,AC Seater/Sleeper,23:59,06h 28m,06:27,3.6,444.0,27
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sri KVR Travels,AC Seater/Sleeper,23:50,06h 10m,06:00,3.6,610.0,19
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,AVR Travels,AC Seater/Sleeper,23:00,06h 45m,05:45,3.6,997.0,26
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,DMR Travels,AC Seater/Sleeper,23:59,06h 06m,06:05,3.6,610.0,26
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Siri Tours and Travels,AC Seater/Sleeper,00:02,06h 15m,06:17,3.1,610.0,27
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sai Godavari Travels,AC Seater/Sleeper,01:15,05h 00m,06:15,3.5,580.0,29
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,DMR Travels,AC Seater/Sleeper,23:40,07h 10m,06:50,5.0,610.0,26
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Siri Tours and Travels,AC Seater/Sleeper,23:55,06h 49m,06:44,3.0,610.0,19
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Ajay Bus,AC Seater/Sleeper,23:55,0-17h 00m,06:55,3.7,510.0,15
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,DMR Travels,AC Sleeper,23:59,06h 51m,06:50,3.2,790.0,27
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Orange Tours And Travels,AC Sleeper,23:15,06h 30m,05:45,3.2,800.0,25
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sitara Travels,Non-AC Semi-Sleeper,23:00,06h 20m,05:20,3.0,560.0,33
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Eswar Travels,AC Seater/Sleeper,23:20,06h 27m,05:47,3.0,550.0,26
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sudha Sri Tours and Travels,AC Sleeper,23:10,06h 50m,06:00,3.5,1999.0,30
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vinay's Tours and Travels,AC Sleeper,23:20,06h 40m,06:00,2.6,849.0,30
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,VARAHI TRAVELS,AC Seater/Sleeper,23:29,06h 56m,06:25,2.9,799.0,28
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Rainbow Tours And Travels,AC Seater/Sleeper,23:58,06h 34m,06:32,2.0,780.0,15
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vinay's Tours and Travels,AC Sleeper,22:30,07h 00m,05:30,2.9,849.0,30
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,J GAGANA TRAVELS,AC Seater/Sleeper,00:15,05h 00m,05:15,2.1,444.0,26
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,RAMK HOLIDAYS (GMRK TOURS AND TRAVELS),AC Sleeper,18:50,04h 40m,23:30,2.2,699.0,26
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Morning Star Travels,AC Sleeper,22:15,07h 00m,05:15,1.5,600.0,16
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Morning Star Travels,AC Sleeper,23:55,06h 40m,06:35,2.4,790.0,28
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Shri Ganesh Travels (LR SIYOL),AC Seater/Sleeper,16:00,06h 55m,22:55,4.5,500.0,38
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Morning Star Travels,AC Sleeper,00:50,05h 30m,06:20,2.7,790.0,25
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Meghana Travels,AC Seater/Sleeper,00:15,05h 25m,05:40,4.5,523.0,31
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,KPS Buses,AC Sleeper,23:55,06h 35m,06:30,2.6,2700.0,36
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,SSK Travels,AC Seater/Sleeper,22:40,06h 15m,04:55,2.6,2999.0,46
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vinay's Tours and Travels,AC Sleeper,22:45,06h 55m,05:40,2.5,1600.0,30
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,LVP Travels,AC Seater/Sleeper,23:52,06h 08m,06:00,2.5,585.0,18
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,KVR Tours and Travels,AC Seater,23:45,07h 03m,06:48,4.1,2850.0,53
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,LVP Travels,AC Seater/Sleeper,23:55,06h 05m,06:00,3.9,585.0,22
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Ramana Tours And Travels,AC Seater/Sleeper,23:40,07h 30m,07:10,1.4,532.0,30
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Ramana Tours And Travels,AC Seater/Sleeper,23:55,07h 22m,07:17,4.7,523.0,33
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Mayuri Travels,AC Seater/Sleeper,23:59,06h 51m,06:50,3.6,500.0,22
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Apple Travels,AC Seater/Sleeper,23:40,07h 15m,06:55,3.6,499.0,22
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sai Srinivasa Travels,AC Seater/Sleeper,22:15,07h 30m,05:45,3.5,2999.0,40
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sri KVR Travels,AC Sleeper,21:45,07h 28m,05:13,1.0,667.0,22
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Krk Travels,AC Seater/Sleeper,23:45,07h 35m,07:20,3.4,1099.0,31
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Mahi Trans Solutions,AC Seater/Sleeper,00:30,05h 37m,06:07,3.4,560.0,35
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Komali Travels,AC Seater/Sleeper,23:59,07h 11m,07:10,3.3,560.0,33
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Ravindra Tours and Travels,AC Sleeper,23:30,06h 06m,05:36,3.2,2222.0,37
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,SVM Tours And Travels,AC Seater/Sleeper,23:59,06h 41m,06:40,3.1,444.0,17
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,KKaveri Travels,AC Sleeper,23:50,06h 05m,05:55,3.0,900.0,30
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,DSM TRAVELS,AC Seater/Sleeper,23:59,06h 36m,06:35,3.0,500.0,25
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,DSM TRAVELS,AC Seater/Sleeper,23:59,06h 36m,06:35,4.0,500.0,28
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Meghana Travels,AC Seater/Sleeper,00:15,05h 25m,05:40,5.0,2850.0,36
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Rainbow Tours And Travels,AC Seater/Sleeper,23:58,06h 34m,06:32,2.7,650.0,12
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,AVR Travels,AC Seater,23:30,06h 00m,05:30,2.5,3799.0,24
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Dharani Tours and Travels,AC Seater/Sleeper,23:57,06h 24m,06:21,2.2,560.0,34
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,J GAGANA TRAVELS,AC Seater/Sleeper,00:15,05h 00m,05:15,1.9,844.0,26
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Mahi Trans Solutions,AC Sleeper,23:59,06h 41m,06:40,1.9,2699.0,30
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sai Sri Durga Travels,AC Seater/Sleeper,16:15,06h 12m,22:27,1.9,275.0,26
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,KVR Tours and Travels,AC Seater,23:20,06h 35m,05:55,3.3,2850.0,39
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Mayuri Travels,Non-AC Semi-Sleeper,23:35,06h 29m,06:04,2.5,910.0,40
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Surya Dream Liner,Non-AC Sleeper,23:40,06h 20m,06:00,0.0,3000.0,30
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sri Siddi Ganapathi Travels,AC Seater/Sleeper,23:55,06h 30m,06:25,0.0,549.0,11
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sri Siddi Ganapathi Travels,AC Seater/Sleeper,23:55,06h 30m,06:25,0.0,489.0,21
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,SSK Travels,AC Sleeper,22:40,06h 15m,04:55,0.0,2999.0,30
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Sri Keerthana Sai Travels,AC Seater/Sleeper,00:00,05h 50m,05:50,0.0,690.0,33
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,MY YATRA BUS,AC Sleeper,16:25,04h 50m,21:15,0.0,3000.0,36
Vijayawada to Hyderabad,https://www.redbus.in/bus-tickets/vijayawada-to-hyderabad,Vasireddy Travels,AC Seater/Sleeper,00:15,06h 25m,06:40,0.0,1252.0,33
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 2578,Non-AC Semi-Sleeper,08:45,04h 15m,13:00,3.8,281.0,34
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 2580,Non-AC Semi-Sleeper,09:00,03h 30m,12:30,3.8,281.0,34
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 2767,Non-AC Semi-Sleeper,09:05,04h 40m,13:45,3.8,281.0,33
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 2665,Non-AC Semi-Sleeper,09:20,03h 00m,12:20,4.5,281.0,27
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 3097,Non-AC Semi-Sleeper,09:45,04h 22m,14:07,3.8,250.0,31
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 3334,Non-AC Semi-Sleeper,10:00,03h 01m,13:01,4.3,281.0,32
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 24283,Non-AC Semi-Sleeper,10:10,03h 30m,13:40,3.8,281.0,37
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 8308,Non-AC Semi-Sleeper,10:15,03h 30m,13:45,3.1,239.0,35
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 27085,AC Sleeper,10:25,04h 05m,14:30,3.4,383.0,29
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 2531,Non-AC Semi-Sleeper,10:30,04h 30m,15:00,3.8,281.0,34
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 23531,Non-AC Semi-Sleeper,10:50,04h 40m,15:30,3.8,281.0,34
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 3322,Non-AC Semi-Sleeper,11:10,04h 05m,15:15,3.8,250.0,34
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 4862,Non-AC Semi-Sleeper,11:15,03h 45m,15:00,3.8,281.0,34
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 3338,Non-AC Semi-Sleeper,11:20,03h 01m,14:21,3.8,281.0,36
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 4985,Non-AC Semi-Sleeper,11:45,03h 30m,15:15,3.8,281.0,34
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 2835,Non-AC Semi-Sleeper,12:00,03h 50m,15:50,3.8,281.0,34
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 2539,Non-AC Semi-Sleeper,12:30,04h 15m,16:45,4.0,281.0,34
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 27153,AC Sleeper,12:45,03h 05m,15:50,4.1,383.0,20
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 24277,Non-AC Semi-Sleeper,13:00,03h 30m,16:30,3.8,281.0,34
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 2540,Non-AC Semi-Sleeper,13:15,04h 30m,17:45,3.3,281.0,34
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 4929,Non-AC Semi-Sleeper,13:30,04h 10m,17:40,3.8,281.0,33
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 2817,Non-AC Semi-Sleeper,13:30,03h 00m,16:30,3.9,281.0,31
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 2667,Non-AC Semi-Sleeper,14:00,03h 00m,17:00,3.9,281.0,23
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 3416,Non-AC Semi-Sleeper,14:00,04h 00m,18:00,4.4,250.0,34
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 24265,Non-AC Semi-Sleeper,14:10,03h 20m,17:30,2.6,281.0,34
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 23567,AC Seater,14:20,03h 10m,17:30,3.8,302.0,30
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 2819,AC Seater,14:30,03h 00m,17:30,3.0,340.0,32
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 23549,Non-AC Semi-Sleeper,14:45,04h 30m,19:15,3.8,281.0,34
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 2669,Non-AC Semi-Sleeper,15:00,03h 00m,18:00,3.1,281.0,34
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 2532,Non-AC Semi-Sleeper,15:10,04h 35m,19:45,3.8,281.0,34
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 3474,Non-AC Semi-Sleeper,15:20,04h 10m,19:30,3.8,250.0,34
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 2689,Non-AC Semi-Sleeper,15:30,03h 00m,18:30,4.2,281.0,30
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 24279,Non-AC Semi-Sleeper,15:40,03h 50m,19:30,3.8,281.0,34
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 27129,AC Sleeper,16:00,03h 05m,19:05,4.1,383.0,24
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 2524,Non-AC Semi-Sleeper,16:15,04h 30m,20:45,3.8,281.0,34
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 2695,Non-AC Semi-Sleeper,16:30,03h 00m,19:30,3.3,281.0,28
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 3406,Non-AC Semi-Sleeper,16:45,03h 45m,20:30,3.8,250.0,34
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 2891,AC Seater,17:00,03h 00m,20:00,3.5,340.0,32
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 2534,Non-AC Semi-Sleeper,17:15,04h 30m,21:45,3.9,281.0,34
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 2815,Non-AC Semi-Sleeper,17:30,03h 00m,20:30,3.7,281.0,25
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 23527,Non-AC Semi-Sleeper,17:45,04h 30m,22:15,3.8,281.0,34
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 27083,AC Sleeper,18:00,02h 50m,20:50,4.0,383.0,17
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 3332,Non-AC Semi-Sleeper,18:00,04h 00m,22:00,2.9,250.0,34
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 2857,Non-AC Semi-Sleeper,18:20,05h 10m,23:30,3.8,269.0,35
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 2869,Non-AC Semi-Sleeper,18:30,03h 00m,21:30,4.1,281.0,34
Kakinada to Visakhapatnam,https://www.redbus.in/bus-tickets/kakinada-to-visakhapatnam,APSRTC - 3324,Non-AC Semi-Sleeper,19:00,04h 00m,23:00,3.8,250.0,34
